"league","season","team","player","league_id","season_id","team_id","player_id","position_raw","matches","minutes","goals","xg","np_goals","np_xg","assists","xa","shots","key_passes","yellow_cards","red_cards","xgchain","xgbuildup","nation","position_group","npg","xg_plus_xa","npg_plus_xa","xg_per90","xa_per90","xgchain_per90","xgbuildup_per90","npg_per90","goals_per90","shots_per90","key_passes_per90","assists_per90","sb_minutes","sb_goals","sb_xg","sb_np_xg","sb_shots","sb_np_shots","sb_assists","sb_xa","sb_key_passes","sb_progressive_passes","sb_progressive_carries","sb_competitions","sb_nation"
"ENG-Premier League",2122,"Brighton","Alexis Mac Allister",1,2021,220,8379,"F M S",33,2102,5,6.8325744215399,3,4.54906942881644,2,2.12568669114262,60,31,4,0,10.8627351690084,6.35837938636541,"Argentina","F M S",NA,8.95826111268252,2.12568669114262,0.29254600282521,0.0910141780222814,0.465102837873812,0.272242694944285,NA,0.214081826831589,2.56898192197907,1.32730732635585,0.0856327307326355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Dan Burn",1,2021,220,7382,"D S",29,2465,1,1.61153499502689,1,1.61153499502689,1,1.45316130015999,18,6,8,0,2.96987398527563,2.9460841845721,"England","D S",NA,3.06469629518688,1.45316130015999,0.0588390059036185,0.0530565991944824,0.108433532930956,0.107564939801821,NA,0.0365111561866125,0.657200811359026,0.219066937119675,0.0365111561866125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Danny Welbeck",1,2021,220,501,"F M S",25,1464,6,8.28523160144687,6,8.28523160144687,1,0.894958109594882,43,17,0,0,11.3090166151524,2.8017294164747,"England","F M S",NA,9.18018971104175,0.894958109594882,0.509338008285668,0.0550179165734558,0.695226431259366,0.172237464127543,NA,0.368852459016393,2.64344262295082,1.04508196721311,0.0614754098360655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Jason Steele",1,2021,220,7235,"GK",1,90,0,0,0,0,0,0,0,0,0,0,0,0,"England","GK",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Joël Veltman",1,2021,220,8780,"D M S",34,2895,1,0.714984593912959,1,0.714984593912959,1,1.58856200799346,12,17,6,0,7.89517766982317,6.92014543898404,"Netherlands","D M S",NA,2.30354660190642,1.58856200799346,0.0222275003289002,0.0493853473987604,0.245445937921964,0.215134055097949,NA,0.0310880829015544,0.373056994818653,0.528497409326425,0.0310880829015544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Leandro Trossard",1,2021,220,7698,"D F M S",34,2830,8,7.96157148852944,7,7.20040250197053,3,5.27791614923626,73,47,2,0,16.1390609610826,5.85693065263331,"Belgium","D F M S",NA,13.2394876377657,5.27791614923626,0.253194852992102,0.167848923473945,0.513256355652803,0.186262812274557,NA,0.254416961130742,2.32155477031802,1.49469964664311,0.0954063604240282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Lewis Dunk",1,2021,220,6048,"D",29,2574,1,1.49209630489349,1,1.49209630489349,0,0.405580800957978,19,3,3,1,6.84790151007473,6.83265750296414,"England","DEF",NA,1.89767710585147,0.405580800957978,0.0521711994718004,0.0141811468866425,0.239437115736879,0.23890410849525,NA,0.0349650349650349,0.664335664335664,0.104895104895105,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Marc Cucurella",1,2021,220,7134,"D M",35,3102,1,0.729301791638136,1,0.729301791638136,1,2.87159890681505,18,42,6,0,11.1117915138602,9.06973435543478,"Spain","D M",NA,3.60090069845319,2.87159890681505,0.0211596264498492,0.0833152487470518,0.322392403690335,0.26314509735304,NA,0.0290135396518375,0.522243713733075,1.21856866537718,0.0290135396518375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Moisés Caicedo",1,2021,220,9453,"M",8,673,1,0.639352882280946,1,0.639352882280946,1,0.232120301574469,10,4,2,0,3.08623035438359,2.3639271222055,"Ecuador","MID",NA,0.871473183855414,0.232120301574469,0.0855003854461888,0.0310413479074326,0.412720255415339,0.31612695542124,NA,0.133729569093611,1.33729569093611,0.534918276374443,0.133729569093611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Neal Maupay",1,2021,220,3621,"F S",32,2271,8,8.24207661300898,7,6.71973762661219,2,2.44260483793914,61,23,7,0,13.3305862247944,5.46207210235298,"France","F S",NA,10.6846814509481,2.44260483793914,0.326634476076974,0.0968007201296886,0.528292716966753,0.216462566803949,NA,0.317040951122853,2.41743725231176,0.911492734478203,0.0792602377807133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Pascal Groß",1,2021,220,239,"D F M S",29,2044,2,2.86533970572054,2,2.10417068563402,4,5.79027221351862,23,60,1,0,9.94659152440727,5.54655713774264,"Germany","D F M S",NA,8.65561191923916,5.79027221351862,0.126164664146208,0.254953277503266,0.437961466338872,0.244222183168707,NA,0.0880626223091976,1.01272015655577,2.64187866927593,0.176125244618395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Robert Sánchez",1,2021,220,9098,"GK",37,3330,0,0,0,0,0,0.636246915906668,0,3,3,1,5.04487740807235,4.75671839527786,"Spain","GK",NA,0.636246915906668,0.636246915906668,0,0.0171958625920721,0.13634803805601,0.128559956629131,NA,0,0,0.081081081081081,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Brighton","Solly March",1,2021,220,6049,"D F M S",31,1723,0,1.45299769565463,0,1.45299769565463,2,2.9942420180887,21,34,1,0,7.24096053466201,4.09568856935948,"England","D F M S",NA,4.44723971374333,2.9942420180887,0.0758965714503289,0.156402659099236,0.378227770237714,0.21393614117374,NA,0,1.09692396982008,1.77597214161346,0.104468949506674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Aaron Lennon",1,2021,92,593,"F M S",28,1538,2,1.03766895225272,2,1.03766895225272,0,0.425514803268015,12,9,2,0,3.16412884229794,1.97892448864877,"England","F M S",NA,1.46318375552073,0.425514803268015,0.0607218502618624,0.0249000860169839,0.18515708439975,0.115801823132893,NA,0.11703511053316,0.70221066319896,0.52665799739922,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Ashley Westwood",1,2021,92,669,"M S",27,2292,0,0.490286400541663,0,0.490286400541663,3,4.25700582563877,14,32,7,0,5.98955293372273,4.20602747518569,"England","M S",NA,4.74729222618043,4.25700582563877,0.019252083790903,0.167159914619323,0.235191869125238,0.165158146931375,NA,0,0.549738219895288,1.2565445026178,0.117801047120419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Ben Mee",1,2021,92,1654,"D",21,1839,3,2.56109455600381,3,2.56109455600381,0,1.27497308328748,19,5,3,0,2.5687000900507,2.47999159339815,"England","DEF",NA,3.83606763929129,1.27497308328748,0.125339048417805,0.0623967251201049,0.125711260524504,0.121369898534983,NA,0.146818923327896,0.929853181076672,0.244698205546493,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Chris Wood",1,2021,92,4456,"F S",34,2734,5,8.21347520127892,4,7.45230618491769,0,1.36599998082966,51,19,1,0,8.77231390029192,2.9237899929285,"New Zealand","F S",NA,9.57947518210858,1.36599998082966,0.270377749859218,0.0449670805686426,0.28877404938781,0.0962476588747496,NA,0.164594001463058,1.67885881492319,0.62545720555962,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Dwight McNeil",1,2021,92,6756,"M S",38,3130,0,2.44316648691893,0,2.44316648691893,1,5.01477832533419,52,47,1,0,10.0902927033603,4.5458589522168,"England","M S",NA,7.45794481225312,5.01477832533419,0.0702507935535793,0.144194903923347,0.290136211917709,0.13071159926502,NA,0,1.49520766773163,1.35143769968051,0.0287539936102236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Jack Cork",1,2021,92,712,"M",20,1689,1,0.734286103397608,1,0.734286103397608,0,0.192183699458838,7,6,4,0,3.67982614878565,3.42120307777077,"England","MID",NA,0.926469802856445,0.192183699458838,0.0391271458293574,0.0102406944649469,0.196083098514333,0.182302117820823,NA,0.0532859680284191,0.373001776198934,0.319715808170515,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","James Tarkowski",1,2021,92,1665,"D",35,3108,1,2.98705180268735,1,2.98705180268735,2,0.487692106515169,22,10,11,0,5.56948065944016,5.25806153379381,"England","DEF",NA,3.47474390920252,0.487692106515169,0.0864976390739579,0.0141223582967713,0.161278397474136,0.152260469125303,NA,0.0289575289575289,0.637065637065637,0.28957528957529,0.0579150579150579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Jay Rodriguez",1,2021,92,844,"F M S",29,1356,2,4.85519294068217,2,4.85519294068217,2,1.90187998488545,41,12,3,0,5.37303635291755,1.04466299526393,"England","F M S",NA,6.75707292556763,1.90187998488545,0.322247319071826,0.12623097244815,0.35661745705205,0.0693360395086681,NA,0.132743362831858,2.7212389380531,0.79646017699115,0.132743362831858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Josh Brownhill",1,2021,92,8323,"F M S",35,2953,2,1.20148120541126,2,1.20148120541126,3,2.35391809418797,29,40,10,0,5.99081162083894,4.4111982062459,"England","F M S",NA,3.55539929959923,2.35391809418797,0.0366181200430115,0.0717414928807713,0.18258484452269,0.134442207437227,NA,0.0609549610565526,0.883846935320014,1.21909922113105,0.091432441584829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Matthew Lowton",1,2021,92,1652,"D S",25,1788,1,0.77887053322047,1,0.77887053322047,2,2.13532272540033,10,17,3,1,4.23487430810928,3.17353645339608,"England","D S",NA,2.9141932586208,2.13532272540033,0.0392048926117686,0.107482687520151,0.213164814166575,0.159741767788393,NA,0.0503355704697986,0.503355704697987,0.855704697986577,0.100671140939597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Maxwel Cornet",1,2021,92,3278,"F M S",26,1790,9,6.71404246985912,9,5.95287346839905,1,1.7581321336329,47,15,2,0,8.556580606848,2.59057945199311,"France","F M S",NA,8.47217460349202,1.7581321336329,0.337577554350459,0.0883977050429948,0.430219136657162,0.130252598144905,NA,0.452513966480447,2.36312849162011,0.754189944134078,0.0502793296089385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Nick Pope",1,2021,92,5552,"GK",36,3240,0,0,0,0,0,0.0706123001873493,0,2,1,0,3.34294281713665,3.2723305169493,"England","GK",NA,0.0706123001873493,0.0706123001873493,0,0.0019614527829819,0.0928595226982401,0.0908980699152582,NA,0,0,0.0555555555555555,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Burnley","Wout Weghorst",1,2021,92,7052,"F S",20,1459,2,5.39830397069454,2,5.39830397069454,3,1.85190330445766,30,14,3,0,6.13732086587697,1.17877669725567,"Netherlands","F S",NA,7.25020727515221,1.85190330445766,0.333000244936606,0.11423666717011,0.378587304954714,0.0727141211466829,NA,0.123372172721042,1.85058259081563,0.863605209047293,0.185058259081563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Antonio Rüdiger",1,2021,80,1822,"D",34,3036,3,2.67549449019134,3,2.67549449019134,0,0.736703708767891,48,12,9,0,17.8128299321979,17.0051781348884,"Germany","DEF",NA,3.41219819895923,0.736703708767891,0.0793130777724705,0.0218390427500362,0.52804831814816,0.504106071192344,NA,0.0889328063241106,1.42292490118577,0.355731225296443,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Ben Chilwell",1,2021,80,782,"D M S",7,541,3,1.29832577705383,3,1.29832577705383,1,0.833014905452728,13,10,0,0,4.46337548270822,3.40820156782866,"England","D M S",NA,2.13134068250656,0.833014905452728,0.215987652374944,0.138579189446849,0.74252087512706,0.566983624962253,NA,0.499075785582255,2.16266173752311,1.66358595194085,0.166358595194085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Callum Hudson-Odoi",1,2021,80,6456,"D F M S",15,971,1,2.77572441473603,1,2.77572441473603,2,2.63899542577565,18,25,1,0,6.93055185116827,2.43254688940942,"England","D F M S",NA,5.41471984051168,2.63899542577565,0.257276207339076,0.244603077569318,0.64237864737914,0.225467785836095,NA,0.0926879505664263,1.66838311019567,2.31719876416066,0.185375901132853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Christian Pulisic",1,2021,80,2662,"D F M S",22,1276,6,6.09507748484612,6,6.09507748484612,2,1.29328790865839,28,15,2,0,8.857735266909,2.12579240091145,"United States","D F M S",NA,7.3883653935045,1.29328790865839,0.42990358435435,0.0912193665981619,0.624761891866622,0.149938335487485,NA,0.423197492163009,1.97492163009404,1.05799373040752,0.141065830721003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","César Azpilicueta",1,2021,80,681,"D M S",27,2084,1,1.26156481727958,1,1.26156481727958,2,2.07576271705329,11,17,3,0,12.7881445623934,10.7110901046544,"Spain","D M S",NA,3.33732753433287,2.07576271705329,0.0544821658134174,0.0896442632124743,0.552271118337528,0.462571069778742,NA,0.0431861804222648,0.475047984644914,0.734165067178503,0.0863723608445297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Edouard Mendy",1,2021,80,6880,"GK",34,3060,0,0,0,0,0,0,0,0,3,0,5.08731168694794,5.08731168694794,"France","GK",NA,0,0,0,0,0.149626814321998,0.149626814321998,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Emerson",1,2021,80,1245,"S",1,3,0,0,0,0,0,0,0,0,0,0,0,0,"Brazil","S",NA,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Hakim Ziyech",1,2021,80,8992,"F M S",23,1304,4,3.03873009607196,4,3.03873009607196,3,3.92688512895256,52,30,3,0,10.7148388111964,5.66291115246713,"Morocco","F M S",NA,6.96561522502452,3.92688512895256,0.209728304176746,0.271027347857155,0.739521083594843,0.390845094878866,NA,0.276073619631902,3.58895705521472,2.07055214723926,0.207055214723926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Kai Havertz",1,2021,80,5220,"F M S",29,1829,8,10.6708765737712,8,10.6708765737712,3,2.56778118945658,56,21,3,0,17.6188354566693,5.07429869286716,"Germany","F M S",NA,13.2386577632278,2.56778118945658,0.525084139770045,0.126353366348328,0.866973860634357,0.249692117199587,NA,0.393657736468015,2.75560415527611,1.03335155822854,0.147621651175506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Kepa",1,2021,80,5061,"GK",4,360,0,0,0,0,0,0,0,0,0,0,0.740595702081919,0.740595702081919,"Spain","GK",NA,0,0,0,0,0.18514892552048,0.18514892552048,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Malang Sarr",1,2021,80,5648,"D S",8,549,0,0.0206521991640329,0,0.0206521991640329,0,0.387572893872857,1,3,2,0,1.33736979030073,0.939373699948192,"France","D S",NA,0.40822509303689,0.387572893872857,0.0033856064203332,0.0635365399791569,0.219240949229627,0.153995688516097,NA,0,0.163934426229508,0.491803278688525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Marcos Alonso",1,2021,80,1621,"D M S",28,2185,4,3.49426258914173,4,3.49426258914173,4,5.04293541796505,43,44,8,0,13.5816141478717,9.7493125256151,"Spain","D M S",NA,8.53719800710678,5.04293541796505,0.143928436166021,0.207718163669041,0.559425754374579,0.401573513640896,NA,0.164759725400458,1.77116704805492,1.81235697940503,0.164759725400458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Mason Mount",1,2021,80,7768,"F M S",32,2367,11,8.52243030816317,10,7.76125729829073,10,7.21291824337095,76,58,4,0,18.2322088330984,7.47315100207925,"England","F M S",NA,15.7353485515341,7.21291824337095,0.324046779778067,0.274255446516006,0.693239879585491,0.284150228215941,NA,0.418250950570342,2.88973384030418,2.20532319391635,0.380228136882129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Mateo Kovacic",1,2021,80,2254,"M S",25,1541,2,1.68883207906038,2,1.68883207906038,5,4.11814080551267,22,27,4,0,12.8513858690858,9.87372001633048,"Croatia","M S",NA,5.80697288457304,4.11814080551267,0.0986339306394768,0.240514388381661,0.750567636740896,0.576661130090684,NA,0.116807268007787,1.28487994808566,1.57689811810513,0.292018170019468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","N'Golo Kanté",1,2021,80,751,"M S",26,1787,2,1.76497281901538,2,1.76497281901538,4,2.20098770037293,17,24,2,0,12.6551631316543,8.97931701876223,"France","M S",NA,3.96596051938832,2.20098770037293,0.0888906288256208,0.110849968121748,0.637361321683762,0.452231970726693,NA,0.100727476217124,0.856183547845551,1.20872971460548,0.201454952434247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Reece James",1,2021,80,8067,"D M S",26,1866,5,2.54348651506007,5,2.54348651506007,9,7.03030245751143,37,48,4,1,15.9818883482367,11.9405571185052,"England","D M S",NA,9.57378897257149,7.03030245751143,0.122676198475566,0.339082112098622,0.770830627728457,0.575911115040446,NA,0.241157556270096,1.78456591639871,2.31511254019293,0.434083601286174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Romelu Lukaku",1,2021,80,594,"F S",26,1571,8,7.02043407596648,7,6.25926003791392,0,3.3627560660243,43,24,1,0,12.0355790518224,3.99941466376185,"Belgium","F S",NA,10.3831901419908,3.3627560660243,0.402189094103745,0.19264675107714,0.689498481644824,0.229119872526141,NA,0.45830681094844,2.46339910884787,1.37492043284532,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Ross Barkley",1,2021,80,592,"M S",6,169,1,1.36136299371719,1,1.36136299371719,0,0.662545505911112,9,8,0,0,3.71848005056381,2.18175688385963,"England","M S",NA,2.02390849962831,0.662545505911112,0.724986209671878,0.352834884804734,1.98025564822925,1.1618823641856,NA,0.532544378698225,4.79289940828402,4.2603550295858,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Ruben Loftus-Cheek",1,2021,80,688,"M S",24,1378,0,0.941981511190534,0,0.941981511190534,2,2.55641508102417,19,18,1,0,8.09610083699226,6.93450582399964,"England","M S",NA,3.4983965922147,2.55641508102417,0.0615227402083802,0.166964700502304,0.528772913881933,0.452906766444099,NA,0,1.24092888243832,1.17561683599419,0.130624092888244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Saúl Ñíguez",1,2021,80,2266,"D M S",10,477,0,0.144471298903227,0,0.144471298903227,0,0.189805299043655,5,3,1,0,4.02332620322704,3.7069174721837,"Spain","D M S",NA,0.334276597946882,0.189805299043655,0.0272587356421182,0.0358123205742746,0.759118151552272,0.699418390978057,NA,0,0.943396226415094,0.566037735849057,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Thiago Silva",1,2021,80,3288,"D S",32,2638,3,1.07376151159406,3,1.07376151159406,0,0.253943800926208,18,7,2,0,18.0458917766809,17.8471417501569,"France","D S",NA,1.32770531252027,0.253943800926208,0.0366332585456653,0.0086637384698099,0.61566727062217,0.60888656463765,NA,0.10235026535254,0.614101592115239,0.238817285822593,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Timo Werner",1,2021,80,65,"F M S",21,1291,4,6.16644361428916,4,6.16644361428916,1,0.318377500399947,45,8,1,0,9.69383104518056,3.6192964669317,"Germany","F M S",NA,6.48482111468911,0.318377500399947,0.429883753126278,0.0221951781843495,0.675789925690357,0.252313463999886,NA,0.278853601859024,3.13710302091402,0.557707203718048,0.069713400464756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Chelsea","Trevoh Chalobah",1,2021,80,6615,"D M S",20,1459,3,1.17758508678526,3,1.17758508678526,1,0.26596400141716,9,4,2,0,7.68292349949479,7.43148790672421,"England","D M S",NA,1.44354908820242,0.26596400141716,0.0726406153602968,0.0164062783602086,0.473929482491111,0.458419404801357,NA,0.185058259081563,0.555174777244688,0.246744345442084,0.0616860863605209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Cheikhou Kouyaté",1,2021,78,532,"D M S",27,1991,0,0.219973693601787,0,0.219973693601787,1,0.703463114798069,7,4,3,0,2.84940517507493,2.67506556026638,"Senegal","D M S",NA,0.923436808399856,0.703463114798069,0.0099435622421701,0.031798935375101,0.12880284568395,0.120922099660459,NA,0,0.316423907584129,0.180813661476645,0.0452034153691612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Christian Benteke",1,2021,78,606,"F S",25,1112,4,4.71937182545662,4,4.71937182545662,1,1.66517878510058,38,14,3,0,6.59735721722245,1.33071099966764,"Belgium","F S",NA,6.3845506105572,1.66517878510058,0.381963547024367,0.134771664261738,0.533958767580954,0.107701429829216,NA,0.323741007194245,3.07553956834532,1.13309352517986,0.0809352517985611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Conor Gallagher",1,2021,78,9040,"M S",34,2863,8,7.67296081781387,8,7.67296081781387,3,4.14316805824637,52,39,10,0,14.2119744308293,5.38909558579326,"England","M S",NA,11.8161288760602,4.14316805824637,0.241203797975288,0.13024279610275,0.446761333836757,0.169409222047291,NA,0.25148445686343,1.63464896961229,1.22598672720922,0.0943066713237862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Eberechi Eze",1,2021,78,8706,"F M S",13,597,1,0.456666797399521,1,0.456666797399521,1,0.969356819987297,10,11,1,0,1.73857752233744,1.2302385084331,"England","F M S",NA,1.42602361738682,0.969356819987297,0.0688442408139981,0.146134193967934,0.262097113920217,0.185463091723583,NA,0.150753768844221,1.50753768844221,1.65829145728643,0.150753768844221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","James McArthur",1,2021,78,633,"M S",21,1433,0,0.307225793600082,0,0.307225793600082,3,1.27019298262894,9,16,3,0,4.85248828679323,3.73921807855368,"Scotland","M S",NA,1.57741877622902,1.27019298262894,0.0192954092281977,0.0797748558524806,0.304761999868382,0.234842726496742,NA,0,0.565247732030705,1.00488485694348,0.188415910676902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Jean-Philippe Mateta",1,2021,78,5735,"F S",22,1153,5,5.84697460010648,5,5.84697460010648,1,0.718461092561483,37,7,2,0,6.87257020175457,2.13518724963069,"France","F S",NA,6.56543569266796,0.718461092561483,0.456398711196516,0.0560810913534549,0.53645387524537,0.166666827811589,NA,0.390286209887251,2.88811795316565,0.546400693842151,0.0780572419774501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Jeffrey Schlupp",1,2021,78,757,"F M S",32,1836,4,3.62961914110929,4,3.62961914110929,1,2.03146666288376,33,18,1,0,7.05972577258945,2.93489271961153,"Ghana","F M S",NA,5.66108580399305,2.03146666288376,0.177922506917122,0.0995816991609685,0.346064988852424,0.143867290177036,NA,0.196078431372549,1.61764705882353,0.88235294117647,0.0490196078431372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Joel Ward",1,2021,78,510,"D S",28,2487,0,0.340550599619746,0,0.340550599619746,0,0.325122999027371,10,6,8,0,8.68622837401927,8.22076883539557,"England","D S",NA,0.665673598647118,0.325122999027371,0.0123239058969751,0.0117656091324742,0.314338783137006,0.29749465025557,NA,0,0.361881785283474,0.217129071170084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENG-Premier League",2122,"Crystal Palace","Jordan Ayew",1,2021,78,672,"F M S",31,2036,3,4.29038801603019,3,4.29038801603019,3,3.03592512756586,35,23,2,0,9.33878018148243,3.07391091994941,"Ghana","F M S",NA,7.32631314359605,3.03592512756586,0.189653694225303,0.13420101251519,0.412814448100893,0.13588014872075,NA,0.132612966601179,1.54715127701375,1.01669941060904,0.132612966601179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
